date,total_asset,cash,market_value,daily_return,benchmark_close,positions
2025-08-01,1008586.9251999999,764488.9251999999,244098.00000000003,-0.0018901591408820649,,"{'000002.SZ': {'volume': 38200, 'price': np.float64(6.390000000000001), 'avg_price': 6.54, 'market_value': np.float64(244098.00000000003), 'profit': np.float64(-5729.99999999998), 'profit_ratio': np.float64(-0.02293577981651368)}}"
2025-08-04,1006531.6124,1006531.6124,0.0,-0.0020378142415363883,,{}
2025-08-05,1006531.6124,1006531.6124,0.0,0.0,,{}
2025-08-06,1006531.6124,1006531.6124,0.0,0.0,,{}
2025-08-07,1006531.6124,1006531.6124,0.0,0.0,,{}
2025-08-08,1006531.6124,1006531.6124,0.0,0.0,,{}
2025-08-11,1006531.6124,1006531.6124,0.0,0.0,,{}
2025-08-12,1006531.6124,1006531.6124,0.0,0.0,,{}
2025-08-13,1006531.6124,1006531.6124,0.0,0.0,,{}
2025-08-14,1006531.6124,1006531.6124,0.0,0.0,,{}
2025-08-15,1006531.6124,1006531.6124,0.0,0.0,,{}
2025-08-18,1006531.6124,1006531.6124,0.0,0.0,,{}
2025-08-19,1006531.6124,1006531.6124,0.0,0.0,,{}
2025-08-20,1006531.6124,1006531.6124,0.0,0.0,,{}
2025-08-21,1006531.6124,1006531.6124,0.0,0.0,,{}
2025-08-22,1006531.6124,1006531.6124,0.0,0.0,,{}
2025-08-25,1041825.3036,503393.3035999999,538432.0,0.03506466241616079,,"{'000002.SZ': {'volume': 75200, 'price': np.float64(7.16), 'avg_price': 6.69, 'market_value': np.float64(538432.0), 'profit': np.float64(35343.99999999998), 'profit_ratio': np.float64(0.07025411061285497)}}"
2025-08-26,1029041.3036,503393.3035999999,525648.0,-0.0122707712663776,,"{'000002.SZ': {'volume': 75200, 'price': np.float64(6.99), 'avg_price': 6.69, 'market_value': np.float64(525648.0), 'profit': np.float64(22559.999999999985), 'profit_ratio': np.float64(0.04484304932735423)}}"
2025-08-27,1010241.3036,503393.3035999999,506848.0,-0.018269431882112063,,"{'000002.SZ': {'volume': 75200, 'price': np.float64(6.74), 'avg_price': 6.69, 'market_value': np.float64(506848.0), 'profit': np.float64(3759.999999999987), 'profit_ratio': np.float64(0.007473841554559016)}}"
2025-08-28,1012497.3036,503393.3035999999,509104.00000000006,0.0022331298393371292,,"{'000002.SZ': {'volume': 75200, 'price': np.float64(6.7700000000000005), 'avg_price': 6.69, 'market_value': np.float64(509104.00000000006), 'profit': np.float64(6016.0000000000055), 'profit_ratio': np.float64(0.011958146487294478)}}"
2025-08-29,1014001.3036,503393.3035999999,510608.0,0.001485436054646694,,"{'000002.SZ': {'volume': 75200, 'price': np.float64(6.79), 'avg_price': 6.69, 'market_value': np.float64(510608.0), 'profit': np.float64(7519.999999999974), 'profit_ratio': np.float64(0.014947683109118032)}}"
2025-09-01,1015505.3036,503393.3035999999,512112.00000000006,0.0014832328071575074,,"{'000002.SZ': {'volume': 75200, 'price': np.float64(6.8100000000000005), 'avg_price': 6.69, 'market_value': np.float64(512112.00000000006), 'profit': np.float64(9024.000000000007), 'profit_ratio': np.float64(0.017937219730941718)}}"
2025-09-02,1008737.3036,503393.3035999999,505344.0,-0.006664662386308782,,"{'000002.SZ': {'volume': 75200, 'price': np.float64(6.72), 'avg_price': 6.69, 'market_value': np.float64(505344.0), 'profit': np.float64(2255.999999999952), 'profit_ratio': np.float64(0.0044843049327353305)}}"
2025-09-03,998209.3036,503393.3035999999,494816.0,-0.01043681041875569,,"{'000002.SZ': {'volume': 75200, 'price': np.float64(6.58), 'avg_price': 6.69, 'market_value': np.float64(494816.0), 'profit': np.float64(-8272.000000000024), 'profit_ratio': np.float64(-0.01644245142002994)}}"
2025-09-04,994449.3036,503393.3035999999,491056.0,-0.003766745096884709,,"{'000002.SZ': {'volume': 75200, 'price': np.float64(6.53), 'avg_price': 6.69, 'market_value': np.float64(491056.0), 'profit': np.float64(-12032.000000000011), 'profit_ratio': np.float64(-0.023916292974588957)}}"
2025-09-05,998961.3036,503393.3035999999,495568.0,0.004537184533858223,,"{'000002.SZ': {'volume': 75200, 'price': np.float64(6.59), 'avg_price': 6.69, 'market_value': np.float64(495568.0), 'profit': np.float64(-7520.00000000004), 'profit_ratio': np.float64(-0.014947683109118166)}}"
2025-09-08,1011745.3036,503393.3035999999,508352.0,0.012797292501651212,,"{'000002.SZ': {'volume': 75200, 'price': np.float64(6.76), 'avg_price': 6.69, 'market_value': np.float64(508352.0), 'profit': np.float64(5263.9999999999545), 'profit_ratio': np.float64(0.01046337817638257)}}"
2025-09-09,1011440.2923999999,1011440.2923999999,0.0,-0.0003014703393381448,,{}
2025-09-10,1011440.2923999999,1011440.2923999999,0.0,0.0,,{}
2025-09-11,1009913.7393999998,505859.7393999999,504054.0,-0.0015092863231479395,,"{'000002.SZ': {'volume': 73800, 'price': np.float64(6.83), 'avg_price': 6.85, 'market_value': np.float64(504054.0), 'profit': np.float64(-1475.9999999999686), 'profit_ratio': np.float64(-0.002919708029197018)}}"
2025-09-12,1018031.7393999998,505859.7393999999,512172.0,0.008038310286602287,,"{'000002.SZ': {'volume': 73800, 'price': np.float64(6.94), 'avg_price': 6.85, 'market_value': np.float64(512172.0), 'profit': np.float64(6642.0000000000555), 'profit_ratio': np.float64(0.01313868613138697)}}"
2025-09-15,1020245.7394,505859.7393999999,514386.00000000006,0.0021747848463987847,,"{'000002.SZ': {'volume': 73800, 'price': np.float64(6.970000000000001), 'avg_price': 6.85, 'market_value': np.float64(514386.00000000006), 'profit': np.float64(8856.000000000073), 'profit_ratio': np.float64(0.01751824817518263)}}"
2025-09-16,1025411.7394,505859.7393999999,519552.00000000006,0.0050634859823458726,,"{'000002.SZ': {'volume': 73800, 'price': np.float64(7.040000000000001), 'avg_price': 6.85, 'market_value': np.float64(519552.00000000006), 'profit': np.float64(14022.000000000095), 'profit_ratio': np.float64(0.02773722627737245)}}"
2025-09-17,1026149.7393999998,505859.7393999999,520290.0,0.0007197108943103286,,"{'000002.SZ': {'volume': 73800, 'price': np.float64(7.05), 'avg_price': 6.85, 'market_value': np.float64(520290.0), 'profit': np.float64(14760.000000000013), 'profit_ratio': np.float64(0.02919708029197083)}}"
2025-09-18,1005485.7393999998,505859.7393999999,499625.99999999994,-0.02013741192594606,,"{'000002.SZ': {'volume': 73800, 'price': np.float64(6.77), 'avg_price': 6.85, 'market_value': np.float64(499625.99999999994), 'profit': np.float64(-5904.0000000000055), 'profit_ratio': np.float64(-0.011678832116788333)}}"
2025-09-19,1020983.7393999998,505859.7393999999,515123.99999999994,0.015413445852795556,,"{'000002.SZ': {'volume': 73800, 'price': np.float64(6.9799999999999995), 'avg_price': 6.85, 'market_value': np.float64(515123.99999999994), 'profit': np.float64(9593.999999999993), 'profit_ratio': np.float64(0.018978102189781007)}}"
2025-09-22,1022459.7393999998,505859.7393999999,516600.0,0.0014456645517855152,,"{'000002.SZ': {'volume': 73800, 'price': np.float64(7.0), 'avg_price': 6.85, 'market_value': np.float64(516600.0), 'profit': np.float64(11070.000000000025), 'profit_ratio': np.float64(0.021897810218978155)}}"
2025-09-23,1004747.7393999998,505859.7393999999,498888.0,-0.017322931473461988,,"{'000002.SZ': {'volume': 73800, 'price': np.float64(6.76), 'avg_price': 6.85, 'market_value': np.float64(498888.0), 'profit': np.float64(-6641.999999999989), 'profit_ratio': np.float64(-0.01313868613138684)}}"
2025-09-24,1010651.7394,505859.7393999999,504792.00000000006,0.005876101799966007,,"{'000002.SZ': {'volume': 73800, 'price': np.float64(6.840000000000001), 'avg_price': 6.85, 'market_value': np.float64(504792.00000000006), 'profit': np.float64(-737.9999999999187), 'profit_ratio': np.float64(-0.0014598540145983794)}}"
2025-09-25,1007699.7393999998,505859.7393999999,501840.0,-0.00292088746787558,,"{'000002.SZ': {'volume': 73800, 'price': np.float64(6.8), 'avg_price': 6.85, 'market_value': np.float64(501840.0), 'profit': np.float64(-3689.999999999987), 'profit_ratio': np.float64(-0.007299270072992675)}}"
2025-09-26,1007699.7394,505859.7393999999,501840.00000000006,1.1552580324794995e-16,,"{'000002.SZ': {'volume': 73800, 'price': np.float64(6.800000000000001), 'avg_price': 6.85, 'market_value': np.float64(501840.00000000006), 'profit': np.float64(-3689.9999999999213), 'profit_ratio': np.float64(-0.007299270072992545)}}"
2025-09-29,1008437.7394,505859.7393999999,502578.00000000006,0.0007323610110680555,,"{'000002.SZ': {'volume': 73800, 'price': np.float64(6.8100000000000005), 'avg_price': 6.85, 'market_value': np.float64(502578.00000000006), 'profit': np.float64(-2951.9999999999372), 'profit_ratio': np.float64(-0.005839416058394036)}}"
2025-09-30,1005185.9637999998,1005185.9637999998,0.0,-0.003224567539424803,,{}
2025-10-09,1005185.9637999998,1005185.9637999998,0.0,0.0,,{}
2025-10-10,1005185.9637999998,1005185.9637999998,0.0,0.0,,{}
2025-10-13,1005185.9637999998,1005185.9637999998,0.0,0.0,,{}
2025-10-14,1005185.9637999998,1005185.9637999998,0.0,0.0,,{}
2025-10-15,1005185.9637999998,1005185.9637999998,0.0,0.0,,{}
2025-10-16,1005185.9637999998,1005185.9637999998,0.0,0.0,,{}
2025-10-17,998191.7933999998,503431.7933999998,494760.0,-0.006958086017794378,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.4), 'avg_price': 11.56, 'market_value': np.float64(494760.0), 'profit': np.float64(-6944.000000000006), 'profit_ratio': np.float64(-0.013840830449827002)}}"
2025-10-20,999059.7933999998,503431.7933999998,495628.0,0.000869572366492269,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.42), 'avg_price': 11.56, 'market_value': np.float64(495628.0), 'profit': np.float64(-6076.000000000025), 'profit_ratio': np.float64(-0.012110726643598664)}}"
2025-10-21,999493.7933999998,503431.7933999998,496062.0,0.0004344084336764383,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.43), 'avg_price': 11.56, 'market_value': np.float64(496062.0), 'profit': np.float64(-5642.000000000034), 'profit_ratio': np.float64(-0.011245674740484496)}}"
2025-10-22,1003399.7933999998,503431.7933999998,499968.0,0.003907978244379962,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.52), 'avg_price': 11.56, 'market_value': np.float64(499968.0), 'profit': np.float64(-1736.00000000004), 'profit_ratio': np.float64(-0.0034602076124568273)}}"
2025-10-23,1008173.7933999998,503431.7933999998,504742.00000000006,0.004757824380074265,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.63), 'avg_price': 11.56, 'market_value': np.float64(504742.00000000006), 'profit': np.float64(3038.0000000000123), 'profit_ratio': np.float64(0.006055363321799332)}}"
2025-10-24,1005135.7933999998,503431.7933999998,501704.0,-0.0030133693415641608,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.56), 'avg_price': 11.56, 'market_value': np.float64(501704.0), 'profit': np.float64(0.0), 'profit_ratio': np.float64(0.0)}}"
2025-10-27,1003399.7933999998,503431.7933999998,499968.0,-0.001727129818079365,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.52), 'avg_price': 11.56, 'market_value': np.float64(499968.0), 'profit': np.float64(-1736.00000000004), 'profit_ratio': np.float64(-0.0034602076124568273)}}"
2025-10-28,1001229.7933999998,503431.7933999998,497798.0,-0.0021626474454883022,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.47), 'avg_price': 11.56, 'market_value': np.float64(497798.0), 'profit': np.float64(-3905.9999999999936), 'profit_ratio': np.float64(-0.007785467128027669)}}"
2025-10-29,997757.7933999997,503431.7933999998,494325.99999999994,-0.0034677354018899263,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.389999999999999), 'avg_price': 11.56, 'market_value': np.float64(494325.99999999994), 'profit': np.float64(-7378.000000000074), 'profit_ratio': np.float64(-0.014705882352941324)}}"
2025-10-30,997323.7933999997,503431.7933999998,493891.99999999994,-0.00043497530449858383,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.379999999999999), 'avg_price': 11.56, 'market_value': np.float64(493891.99999999994), 'profit': np.float64(-7812.000000000065), 'profit_ratio': np.float64(-0.01557093425605549)}}"
2025-10-31,994719.7933999998,503431.7933999998,491288.0,-0.00261098754209255,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.32), 'avg_price': 11.56, 'market_value': np.float64(491288.0), 'profit': np.float64(-10416.00000000001), 'profit_ratio': np.float64(-0.0207612456747405)}}"
2025-11-03,999493.7933999998,503431.7933999998,496062.00000000006,0.004799341514741795,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.430000000000001), 'avg_price': 11.56, 'market_value': np.float64(496062.00000000006), 'profit': np.float64(-5641.999999999957), 'profit_ratio': np.float64(-0.011245674740484343)}}"
2025-11-04,1006437.7933999998,503431.7933999998,503006.0,0.006947516878897711,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.59), 'avg_price': 11.56, 'market_value': np.float64(503006.0), 'profit': np.float64(1301.9999999999723), 'profit_ratio': np.float64(0.0025951557093425053)}}"
2025-11-05,1003399.7933999998,503431.7933999998,499968.0,-0.0030185670887187895,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.52), 'avg_price': 11.56, 'market_value': np.float64(499968.0), 'profit': np.float64(-1736.00000000004), 'profit_ratio': np.float64(-0.0034602076124568273)}}"
2025-11-06,1002965.7933999998,503431.7933999998,499534.0,-0.00043252948909766045,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.51), 'avg_price': 11.56, 'market_value': np.float64(499534.0), 'profit': np.float64(-2170.000000000031), 'profit_ratio': np.float64(-0.004325259515570995)}}"
2025-11-07,1004701.7933999998,503431.7933999998,501270.00000000006,0.0017308666072399675,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.55), 'avg_price': 11.56, 'market_value': np.float64(501270.00000000006), 'profit': np.float64(-433.99999999999073), 'profit_ratio': np.float64(-0.0008650519031141683)}}"
2025-11-10,1008173.7933999998,503431.7933999998,504742.00000000006,0.0034557517691398204,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.63), 'avg_price': 11.56, 'market_value': np.float64(504742.00000000006), 'profit': np.float64(3038.0000000000123), 'profit_ratio': np.float64(0.006055363321799332)}}"
2025-11-11,1009909.7933999998,503431.7933999998,506478.0,0.0017219253380366633,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.67), 'avg_price': 11.56, 'market_value': np.float64(506478.0), 'profit': np.float64(4773.999999999975), 'profit_ratio': np.float64(0.009515570934256005)}}"
2025-11-12,1010343.7933999998,503431.7933999998,506912.0,0.0004297413519863784,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.68), 'avg_price': 11.56, 'market_value': np.float64(506912.0), 'profit': np.float64(5207.999999999966), 'profit_ratio': np.float64(0.010380622837370174)}}"
2025-11-13,1011211.7933999998,503431.7933999998,507780.00000000006,0.0008591135073725887,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.700000000000001), 'avg_price': 11.56, 'market_value': np.float64(507780.00000000006), 'profit': np.float64(6076.000000000025), 'profit_ratio': np.float64(0.012110726643598664)}}"
2025-11-14,1013381.7933999998,503431.7933999998,509950.0,0.0021459401622520675,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.75), 'avg_price': 11.56, 'market_value': np.float64(509950.0), 'profit': np.float64(8245.999999999978), 'profit_ratio': np.float64(0.016435986159169507)}}"
2025-11-17,1009909.7933999998,503431.7933999998,506478.00000000006,-0.003426151942547817,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.670000000000002), 'avg_price': 11.56, 'market_value': np.float64(506478.00000000006), 'profit': np.float64(4774.000000000053), 'profit_ratio': np.float64(0.00951557093425616)}}"
2025-11-18,1006437.7933999998,503431.7933999998,503006.0,-0.003437930815891027,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.59), 'avg_price': 11.56, 'market_value': np.float64(503006.0), 'profit': np.float64(1301.9999999999723), 'profit_ratio': np.float64(0.0025951557093425053)}}"
2025-11-19,1015551.7933999998,503431.7933999998,512120.00000000006,0.009055701266156369,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.8), 'avg_price': 11.56, 'market_value': np.float64(512120.00000000006), 'profit': np.float64(10416.00000000001), 'profit_ratio': np.float64(0.0207612456747405)}}"
2025-11-20,1017721.7933999998,503431.7933999998,514290.0,0.0021367694036903665,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.85), 'avg_price': 11.56, 'market_value': np.float64(514290.0), 'profit': np.float64(12585.999999999964), 'profit_ratio': np.float64(0.025086505190311345)}}"
2025-11-21,1010777.7933999998,503431.7933999998,507346.0,-0.006823082737377098,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.69), 'avg_price': 11.56, 'market_value': np.float64(507346.0), 'profit': np.float64(5641.999999999957), 'profit_ratio': np.float64(0.011245674740484343)}}"
2025-11-24,1006871.7933999998,503431.7933999998,503440.0,-0.003864350825181079,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.6), 'avg_price': 11.56, 'market_value': np.float64(503440.0), 'profit': np.float64(1735.999999999963), 'profit_ratio': np.float64(0.0034602076124566734)}}"
2025-11-25,1015551.7933999998,503431.7933999998,512120.00000000006,0.008620759918886414,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.8), 'avg_price': 11.56, 'market_value': np.float64(512120.00000000006), 'profit': np.float64(10416.00000000001), 'profit_ratio': np.float64(0.0207612456747405)}}"
2025-11-26,1010777.7933999998,503431.7933999998,507346.0,-0.004700892688118807,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.69), 'avg_price': 11.56, 'market_value': np.float64(507346.0), 'profit': np.float64(5641.999999999957), 'profit_ratio': np.float64(0.011245674740484343)}}"
2025-11-27,1011645.7933999998,503431.7933999998,508214.00000000006,0.0008587446278180177,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.71), 'avg_price': 11.56, 'market_value': np.float64(508214.00000000006), 'profit': np.float64(6510.0000000000155), 'profit_ratio': np.float64(0.012975778546712833)}}"
2025-11-28,1007305.7933999998,503431.7933999998,503874.0,-0.004290039091067505,,"{'000001.SZ': {'volume': 43400, 'price': np.float64(11.61), 'avg_price': 11.56, 'market_value': np.float64(503874.0), 'profit': np.float64(2169.9999999999536), 'profit_ratio': np.float64(0.004325259515570842)}}"
